trial_id,condition,n_frames,duration_s,mean_distance,min_distance,mean_angle,final_angle,angle_change,mean_hull_area,hull_area_change
human_Group1_10.csv,human,627,5.225,1.8109074028731995,1.7273938345732816,132.74613315268675,138.18530892217743,-13.306350374284492,1.1327247874072353,0.019863869412000135
human_Group1_11.csv,human,620,5.166666666666667,1.423270153797597,1.3613009346386988,131.36979616045832,146.0009401884721,-31.610185477834577,1.1754683391223881,0.02839221679199988
human_Group1_12.csv,human,633,5.275,1.4419562149816145,1.3221212407970555,153.25874221526604,130.4151923637825,9.846291909375452,0.658503743026072,-0.4598081888350003
human_Group1_13.csv,human,659,5.491666666666666,1.328550369685739,1.3057645833738778,151.91616485122574,153.37805290161214,-0.19676454811829558,0.7454853944410417,-0.029220861069000348
human_Group1_14.csv,human,645,5.375,1.2664515528395393,1.154489951973102,162.24688959111623,148.11479452297755,19.916859610335024,0.8373659159192177,-0.28787915739250003
human_Group1_15.csv,human,616,5.133333333333334,1.4470692561473246,1.4121632648264353,158.88043514958207,158.65991044396142,1.7314370941867878,0.9607189503179049,-0.03431092664250013
human_Group1_16.csv,human,635,5.291666666666667,1.2900493196542129,1.2319179701713103,162.69823485214576,152.0721740871244,-2.3026427467472104,0.5972052811734716,0.06834548559699993
human_Group1_19.csv,human,622,5.183333333333334,1.5054496922038862,1.4344395602505546,149.3544332545667,138.90283165764438,22.853854570619205,1.0059201153839323,0.19858088353900039
human_Group1_21.csv,human,630,5.25,1.331851346901891,1.2041590434492626,139.38546816663103,140.07214439331125,-0.8102106255276169,1.061476258389339,-0.5419294346335001
human_Group1_22.csv,human,638,5.316666666666666,1.6528977615755551,1.6418898468273462,148.93209806049822,153.11408212725564,-2.4298524300139377,1.0857595540599232,0.0013979171234996812
human_Group1_23.csv,human,623,5.191666666666666,1.6012064706656637,1.5503710804063537,139.76430156310855,134.7331010431914,0.7122114271591613,1.234490285332142,-0.13896439627900015
human_Group1_24.csv,human,626,5.216666666666667,1.2870773510891733,1.2168285731813329,133.83835231319344,136.16718591653247,-11.989815645888129,0.6146640739485728,1.11546242967
human_Group1_25.csv,human,623,5.191666666666666,1.4099215658641588,1.3739602323530529,129.2787327955817,104.04099856261018,47.98745491879404,0.7624727279018171,-0.006089981573000114
human_Group1_26.csv,human,635,5.291666666666667,1.4840186665983595,1.4244631520479043,146.79137011984815,154.44341014131862,-5.070898548655549,0.7489441772189315,0.01652748606650023
human_Group1_27.csv,human,629,5.241666666666666,1.4549771461164702,1.440261464794584,161.20645664847396,162.4271382159501,-4.445885622236091,0.5760111991821566,-0.2941294684370001
human_Group1_28.csv,human,618,5.15,1.5033228425301681,1.4525441927374512,142.68346946826628,156.56025000041782,-52.05410310200958,0.8753330409401014,0.015387573281499756
human_Group1_3.csv,human,625,5.208333333333333,1.6622052564077934,1.431045568295368,119.54104649636606,120.89644809664894,-17.873849951713552,0.5522219708847864,0.00801579889400017
human_Group1_30.csv,human,618,5.15,1.422662100284272,1.190255379174441,145.3349822338097,164.91996603807368,-15.720569223619407,0.9091962543949998,-0.04754826286200042
human_Group1_31.csv,human,622,5.183333333333334,1.321654754262224,1.1994022448079198,154.33753498613476,158.84932689554694,-2.624903927729491,0.9157431508600185,-0.058921696588000394
human_Group1_32.csv,human,636,5.3,1.2841135666912262,1.2298039911020313,133.52709295676465,138.16145854594814,-33.98281553850816,0.5853129625619645,0.17611657901900024
human_Group1_33.csv,human,623,5.191666666666666,1.1870614724411277,1.1129180057335606,132.8626952237381,112.6518125901672,22.50192048546549,1.2412260996370819,-0.2220187141075003
human_Group1_35.csv,human,629,5.241666666666666,1.25713476315248,1.1516079393843077,109.59869839491871,130.0611571366857,-12.962023891363899,0.6277493922009634,-1.1583704473735001
human_Group1_36.csv,human,629,5.241666666666666,1.1655322492274625,1.077555778174979,154.50838633909623,155.45368724220512,-5.347356335523102,0.4752427393379181,0.801869303802
human_Group1_37.csv,human,623,5.191666666666666,1.2043027155831794,1.1500758482675064,140.659840147293,144.09587865814248,-9.94589056452537,0.46534114913302893,0.6139237544099999
human_Group1_38.csv,human,628,5.233333333333333,1.2960526713422105,1.2232608461098469,114.68798889606187,105.25860651898029,25.430887622182667,0.4351156106352468,-0.09536682204299973
human_Group1_39.csv,human,620,5.166666666666667,1.4498032902761846,1.407582181866923,112.96283937430053,120.96011134498683,-13.094347510179873,0.6169214543705088,0.4093734056310002
human_Group1_40.csv,human,619,5.158333333333333,1.462644317737168,1.3540394712440607,127.28200914659442,157.89845903544241,-36.95916422170997,0.4850143354035016,-0.012714324879499417
human_Group1_42.csv,human,619,5.158333333333333,1.1281443017230557,1.0511668045817344,126.45444120651042,118.1757622338672,19.52140310252875,1.0863620089830055,0.6572708590825
human_Group1_5.csv,human,631,5.258333333333334,2.525331247003194,2.4298905738032306,102.11869968342879,104.62378868023102,-5.76332695569306,0.7363571246157404,-0.042110187016500045
human_Group1_7.csv,human,613,5.108333333333333,1.8597335189387496,1.8410553930241835,91.31289255365034,91.54991082261914,-2.7329572850991894,0.8833451311951667,0.0039324117889997234
human_Group1_8.csv,human,619,5.158333333333333,2.2476741151399953,2.199939961133777,126.99472646271077,121.3016369608501,8.998775431726258,0.7816994638358754,-0.06664595884749991
human_Group1_9.csv,human,616,5.133333333333334,1.8483390740257275,1.83924592191598,123.96461294011132,132.47084187737372,-8.964090315380162,0.8764502486975658,0.01688930808250022
human_Group1_g.csv,human,624,5.2,2.286345591475241,2.141162011393576,123.2773919570737,136.3172173119987,-14.490049272549214,1.3071027552139785,-0.05234454988649939
human_Group1_wo.csv,human,625,5.208333333333333,1.6269127090967683,1.5493121361720756,124.12275418381203,134.49203747053468,-6.621434976568182,0.47194467725144956,0.09920238131199999
human_Group10_1.csv,human,590,4.916666666666667,1.9550601922888653,1.3376191397234924,92.33488499189805,99.29608118155498,-3.00724527935796,0.5168584998042737,-0.0040689939315001755
human_Group10_11.csv,human,614,5.116666666666666,1.4760373589497477,1.3322619876704602,141.51412566691934,150.96472388287756,-7.21067407911562,0.3119731972339641,0.06450488880299976
human_Group10_12.csv,human,596,4.966666666666667,1.1166228830360092,1.0285855673458866,127.4458165392539,100.68317105323395,39.88884744282477,0.4035867588367324,0.6987763823035
human_Group10_13.csv,human,595,4.958333333333333,1.2047329584791777,1.057420621086719,158.21639579574457,168.39389028622023,-15.689903150595626,0.2910091861992416,0.17219116310850013
human_Group10_14.csv,human,591,4.925,1.4524159619858235,1.2896646450589382,150.27489990010815,173.6795790257478,-26.798645021484674,0.449952674920291,-0.22110597563899992
human_Group10_2.csv,human,606,5.05,1.6310833899096802,1.2843353006321858,118.25956276636032,127.7469040282124,-20.491048748312295,0.5315589469329951,0.011092572245499976
human_Group10_21.csv,human,616,5.133333333333334,1.177599641064148,1.0672537583430364,151.37765932388137,172.95534274801426,-40.332532940337046,0.5810829193209326,-0.045469598091000096
human_Group10_22.csv,human,601,5.008333333333334,1.4174157420571951,1.370351048346704,130.59367742931144,142.00649719598619,-27.20893065974319,1.23874244669914,-0.8257123717230003
human_Group10_3.csv,human,597,4.975,1.9931084167625452,1.7056647774795344,95.73393338213282,73.25434262662476,5.46849790321879,0.5240773464323292,0.2027411613815
human_Group10_31.csv,human,600,5.0,1.4071961620163898,1.2608330928204623,140.90442086802,163.80337283235517,-2.122697678255804,0.2934301955003088,-0.13167142474500027
human_Group10_4.csv,human,601,5.008333333333334,1.6505686154719736,0.9879718150113571,103.98488126631273,118.18005391840434,-26.822172577563293,0.5340978817941625,-0.04588067246900018
human_Group10_5.csv,human,594,4.95,1.3950943262148852,1.0716783837010728,112.77177860629816,122.73074290047661,0.18384721645321633,0.5547627900554789,-0.01860457929599979
human_Group10_6.csv,human,610,5.083333333333333,1.4453069579012787,1.334468421164937,114.6821425836722,142.9295229656471,-44.2329553148159,0.5547453155681599,0.043215981203000076
human_Group10_7.csv,human,535,4.458333333333333,1.3613890455692739,0.990644996124446,103.89578473493133,81.85157847241722,11.124781259141542,0.6066340009704645,-0.33919571952
human_Group10_8.csv,human,592,4.933333333333334,1.7951808995912633,1.5859379228754005,74.45035318835608,108.02177076149955,-9.517039113962753,0.6406709311733325,-0.047213807387499696
human_Group10_9.csv,human,603,5.025,1.9927649628685666,1.4102768743345486,95.37629454870905,102.77971174440547,-17.544113529730012,0.5576436592269028,-0.006201546962000037
human_Group2_1.csv,human,596,4.966666666666667,0.9839088888563532,0.8477650041366189,121.16422400228284,138.7213137376438,-45.77815677449348,0.2739035321865084,-0.004951388476499952
human_Group2_10.csv,human,587,4.891666666666667,0.9970585406066632,0.7471123480435891,122.54637979511747,125.55159648372779,-19.732502427535508,0.3177113376595503,0.002739158829499877
human_Group2_11.csv,human,616,5.133333333333334,1.1998507645118623,1.1179826508988187,137.23892890601266,166.95469797376398,-6.428834111434213,0.415813330065774,0.2701131063164999
human_Group2_12.csv,human,591,4.925,1.015559005324304,0.9522440758022636,137.19724735050212,136.5897243253861,8.790492065271138,0.680897624806939,-0.26930358714300007
human_Group2_13.csv,human,593,4.941666666666666,1.2025717554562827,1.0708422654203835,151.25323448204728,164.2612586725044,-13.730653326514727,0.3793133433131948,-0.18156879647499996
human_Group2_14.csv,human,594,4.95,1.3307306038265907,1.2997001895749378,141.8154480681941,136.26165653525968,7.338133253765761,0.5048072557551381,0.27870523150099996
human_Group2_15.csv,human,592,4.933333333333334,1.0141619281464596,0.8958416628928222,152.30972188022056,154.91597690998807,-4.525508637396086,0.3548219912268469,-0.264254743266
human_Group2_16.csv,human,587,4.891666666666667,1.0664718011254077,0.9003550534609778,154.8272095117267,159.14203517158072,9.201153931519343,0.27117983458664563,0.3222638577429999
human_Group2_17.csv,human,597,4.975,1.23883299297575,1.1796948651474743,155.02642125073294,145.01128561737525,17.856951394644426,0.4545717493471416,-0.07992745882400004
human_Group2_18.csv,human,587,4.891666666666667,1.033621806249594,0.9262063050373722,156.97439982455325,146.62668829930908,-2.119074907770738,0.16999847530128193,-0.040025894506500015
human_Group2_19.csv,human,592,4.933333333333334,1.0225961413045814,0.9493015591497133,144.60017974787604,154.2072741015838,1.7492054054936546,0.54725122806811,-0.37078735270200014
human_Group2_2.csv,human,606,5.05,1.8076949223920047,1.6594452326953986,109.41138456420903,97.0626726450751,2.057651066204329,0.28669347479758434,0.025144534822000075
human_Group2_20.csv,human,594,4.95,1.2978420879451844,1.2693430670464727,146.17820068921898,133.79976640421214,6.73761179548859,0.4883701364235497,0.11002306974699999
human_Group2_21.csv,human,590,4.916666666666667,1.1440090275112433,1.034993723302098,150.98662121182403,150.25765749858567,-4.6243839919632705,0.16348575850601016,0.06642915175650005
human_Group2_22.csv,human,592,4.933333333333334,1.3159358891774833,1.1908902633018685,141.97011047392053,146.84024001951266,-24.285869268484504,0.4309419308568122,-0.5545816322839999
human_Group2_23.csv,human,595,4.958333333333333,1.2371874495496684,1.07575664206939,132.5487534368043,136.8016504602593,-14.621748987808829,0.2368264158909933,-0.015925484967999892
human_Group2_24.csv,human,594,4.95,1.006968990868517,0.9307307554755025,135.47416696163359,153.28536177755916,-11.045110302112676,0.6050816648704991,-0.5012958485170003
human_Group2_25.csv,human,589,4.908333333333333,1.15155535245541,1.045985892455222,148.37056859719806,144.62411710595475,-2.411717247567367,0.238552622961193,-0.20997272934400002
human_Group2_26.csv,human,600,5.0,1.153182065046245,0.9617393259907097,128.4622697552414,133.45701075379316,-13.946695400356148,0.2512924438435943,-0.2181997154080001
human_Group2_27.csv,human,598,4.983333333333333,0.9242915580803059,0.8697240098936733,140.72108089021518,122.68448471393258,12.351018553334555,0.5588923368587521,0.4893274380274998
human_Group2_28.csv,human,609,5.075,1.1782354484642377,1.003947249323644,145.67859893761863,149.07403134777687,-14.713833037388014,0.1889200051720822,-0.15601179411299976
human_Group2_29.csv,human,598,4.983333333333333,1.4573030830589844,1.3827753817603512,137.55403352670785,154.80307149501422,-12.119510707788919,0.598805841831684,0.29413621758249997
human_Group2_3.csv,human,593,4.941666666666666,1.4158193174625668,1.204919563117516,106.86213530518337,98.33544988891076,-2.20488413093328,0.2824385733325777,0.009277893606000176
human_Group2_30.csv,human,604,5.033333333333333,1.3803490194693506,1.3226323558997481,131.5422250323923,156.43856431285747,-13.383908757107548,0.5079755213585887,0.2942005298650001
human_Group2_31.csv,human,595,4.958333333333333,1.206691343832685,1.1774865330329891,112.22827937855158,95.89390611256393,2.372193361168428,0.4341334673986986,-0.1269974573494999
human_Group2_32.csv,human,594,4.95,0.8789344317032368,0.8389951346993202,120.07667850554812,114.43837933706739,-6.363639351747011,0.691072625464538,0.03157951245949986
human_Group2_33.csv,human,589,4.908333333333333,1.0521491283242155,0.899539538019674,115.54290864905856,121.29527254804093,-6.270702452381755,0.1479173320617721,-0.14612001032800015
human_Group2_34.csv,human,593,4.941666666666666,0.9045004851213779,0.7972728390640346,132.35781474785455,149.49102593145093,-9.938186749143227,0.7025146299878252,-0.39729388068599986
human_Group2_35.csv,human,605,5.041666666666667,1.3366998655618998,1.283826431353737,120.92090469436992,115.80592062586254,0.6408197072223629,0.5834888579952641,0.39485179885200006
human_Group2_36.csv,human,592,4.933333333333334,1.3075315904423732,1.2286379999814365,132.6167144112984,134.52922883436221,6.457922075312723,0.4489664076014721,-0.5891406392114997
human_Group2_37.csv,human,592,4.933333333333334,1.0628736400361392,0.9069262301938005,124.53794085091731,102.65403346809855,34.44973491305164,0.2727539261353943,0.20588419248999962
human_Group2_38.csv,human,596,4.966666666666667,0.9497222192216542,0.8885623070559725,126.45308328155072,158.82799677209474,-47.10357913994905,0.7254683238214681,-0.29130781337650025
human_Group2_39.csv,human,596,4.966666666666667,1.283600692687584,1.177283955810718,130.9656883075459,139.7101279276055,-9.02979456378523,0.31404544672081847,0.3539788433044998
human_Group2_4.csv,human,591,4.925,1.385050965532291,1.0947339991148877,102.49768734448254,108.61080002055525,-1.6933600448891752,0.2856648612637729,-0.007748048233000127
human_Group2_40.csv,human,596,4.966666666666667,1.2396964596878954,1.1735539620778341,122.21597917463991,120.80629721605159,20.045074153103982,0.30718451124712515,0.36356892867199986
human_Group2_41.csv,human,601,5.008333333333334,1.116522603540205,0.9926760048416517,135.44522564682853,100.41087902026997,42.63416485532717,0.3118937202890817,-0.48030811029100007
human_Group2_42.csv,human,601,5.008333333333334,1.3004985854123132,1.2693994820422538,112.4074977458461,130.46066243462226,-9.180926383564113,0.45937622306663395,-0.0370227970114998
human_Group2_5.csv,human,586,4.883333333333334,1.2061031541369815,0.8466799864612772,115.28855751264688,128.9588291325903,-34.00377466613743,0.2822268460720452,0.01157349247099998
human_Group2_6.csv,human,592,4.933333333333334,1.265831351451719,0.9246222708596933,102.82084356970545,125.54490376121363,-39.36391005156328,0.2953607468121698,-0.018754012229500072
human_Group2_7.csv,human,602,5.016666666666667,1.203332239479214,0.8971054961653983,105.69885071349665,123.04753147309144,-30.185255070537465,0.28745400449552244,0.011126108701999982
human_Group2_8.csv,human,592,4.933333333333334,1.536770136871803,1.3958400230341483,93.3181823982622,103.37723654440867,-6.701664893448012,0.29245071573003456,-0.003451071382500004
human_Group2_9.csv,human,592,4.933333333333334,1.4420936659569994,1.3766221063337358,91.60915994011222,99.77319273502542,2.2998262381309615,0.29731902612889693,0.005448119014999975
human_Group3_1.csv,human,593,4.941666666666666,1.424046363615822,0.8403347602718982,105.6175880632294,107.4502266272404,5.231282681123503,0.39195884541036424,0.006303703463000021
human_Group3_10.csv,human,615,5.125,1.3991395846989378,0.9393187124691584,107.28922925903092,118.03038676280478,-28.381433841069253,0.4430311481729333,0.04299483051100017
human_Group3_11.csv,human,587,4.891666666666667,1.4216238874884568,1.3604713549391612,135.57507681512158,131.52710394186872,-1.7847172635090374,0.6655771234626091,-0.44955017598349994
human_Group3_12.csv,human,589,4.908333333333333,1.121149342450962,1.0390725013358324,143.86560513036605,140.44013301438733,0.012767355023328264,0.37174747412832143,-0.5895752111049998
human_Group3_13.csv,human,594,4.95,1.281832875606923,1.1968781568275144,135.83904173182268,116.48445081023367,25.378544528577365,0.3251317193741852,0.3368742155530002
human_Group3_14.csv,human,592,4.933333333333334,1.32949533401459,1.2590379821533357,149.17000162527376,119.43010786304957,5.853876462343621,0.5690741431325947,0.053402596456000095
human_Group3_15.csv,human,598,4.983333333333333,1.1948933968202957,1.0485368843913128,132.4202366004623,137.75841817073595,-16.362551969371665,0.2744352053463395,0.2958429436464999
human_Group3_16.csv,human,593,4.941666666666666,1.3558708596072029,1.1269672645526732,140.28069031283474,150.56203719080133,-0.8766809708805852,0.3016719668360514,-0.14397095602150012
human_Group3_17.csv,human,592,4.933333333333334,1.2578749519540682,1.120658947710601,99.64747414468391,150.20709779668357,-7.824562590722252,0.2995568185248299,0.04396682615750011
human_Group3_18.csv,human,594,4.95,1.0349285556348289,0.9354344669648329,138.8951818143638,153.2208240473593,-6.276822825060748,0.7093132029054814,0.138942998632
human_Group3_19.csv,human,590,4.916666666666667,1.204211653772404,0.9717898364593885,117.24670786417177,139.23001690823452,0.8298437936639118,0.3851980839895127,0.35339040373250014
human_Group3_2.csv,human,612,5.1,1.884327236120927,1.2974605526024503,114.19467576280277,120.1696910802827,-17.81508441325697,0.5160829958038944,-0.007679799837999934
human_Group3_20.csv,human,587,4.891666666666667,1.4618743881071292,1.2643332074981855,141.41934929565,120.18071483149468,12.259600812940207,0.2852441169729275,-0.08145345363300005
human_Group3_21.csv,human,597,4.975,1.123333529036135,0.9393344732045956,144.22264782218107,134.59668020539482,5.14926382181207,0.7618147742780244,-0.7190108641599999
human_Group3_22.csv,human,598,4.983333333333333,1.434050307491167,1.2797963245011095,137.39430625654492,134.77487359188484,-1.366817212687664,0.5347458067547585,-0.9037634305794996
human_Group3_23.csv,human,602,5.016666666666667,1.126099192368173,0.9099879718218187,132.42025760342597,115.86746818114808,27.232812501812774,0.48263411932434935,0.012116759843999958
human_Group3_24.csv,human,590,4.916666666666667,1.06879636359248,0.9586125583456875,140.43775361550334,74.10992913966113,80.9916890324338,0.7666971007102524,-0.8132669032655
human_Group3_25.csv,human,614,5.116666666666666,1.3708677604335298,1.0576247790036677,136.1233391081235,142.1181710393698,4.128403915561307,0.5765124060307875,-0.8769582871995001
human_Group3_26.csv,human,599,4.991666666666666,0.965538042119248,0.7886019577926803,149.28558845945116,157.68985378985437,-20.71427003107442,0.5873086939693638,-0.882708998507
human_Group3_27.csv,human,587,4.891666666666667,1.2411191780834403,1.0431404488576292,154.05199639493307,161.97757514978616,-23.761065807392328,0.28285538961656737,-0.5059291701955002
human_Group3_28.csv,human,586,4.883333333333334,1.078879072774619,0.8590626922886891,147.71053690266328,160.05942117667215,-19.20195659347337,0.20905370703853504,0.021193220541500135
human_Group3_29.csv,human,590,4.916666666666667,1.2571278540229913,1.1652241931486458,127.49832321629805,153.94616082711357,-31.620001971995606,0.20132353634428304,-0.14794357101400013
human_Group3_3.csv,human,587,4.891666666666667,1.5051213434001076,1.06661636264505,107.27034849790007,74.57709418811397,28.60955121705443,0.48536152643562774,-0.010737951527999945
human_Group3_30.csv,human,597,4.975,0.9511407467738473,0.9085542049955931,134.93532418422615,148.17143226936957,-19.545189629239673,0.6645019739095713,-0.4950041547439998
human_Group3_31.csv,human,588,4.9,1.2006951190330606,1.0681230242762836,150.5712660991299,142.73485765815346,16.505526484603052,0.6099770987319422,0.3153173981195002
human_Group3_32.csv,human,593,4.941666666666666,1.4391384428310405,1.3427844945546206,138.19425999032288,144.40751081113697,-15.56760566557162,0.6550457559193018,0.4101110528940003
human_Group3_33.csv,human,595,4.958333333333333,1.3278308133724401,1.2510760302810093,122.19017480784227,131.68248222135767,-7.452792991670847,0.33811935037973484,0.4220384369949999
human_Group3_34.csv,human,602,5.016666666666667,1.1947691038917045,1.1366677654572466,124.21765593601314,132.10622039769726,-11.078607631239151,0.4639322895709177,0.44558489608500024
human_Group3_35.csv,human,608,5.066666666666666,1.250012668834094,1.1874239402915292,112.97039137428928,118.85872473820751,-20.684885102108396,0.45799555504745054,0.6376622171725003
human_Group3_36.csv,human,596,4.966666666666667,1.3163490927720647,1.2351927841594017,134.6053637732787,145.2632618138889,-3.0340067157019632,0.7628376122865259,0.07551099646350035
human_Group3_37.csv,human,588,4.9,1.2700556252337891,1.1911398859662654,129.99353601091966,130.66411574552913,1.6881620724326467,0.3710999118017615,0.5289857047559996
human_Group3_38.csv,human,585,4.875,1.1693016477222746,0.8621886958124972,137.79166769873333,146.77274828013756,-20.93317695492803,0.23825067607953254,-0.2823814663899999
human_Group3_39.csv,human,587,4.891666666666667,1.0183642497252072,0.8919495769823035,139.91014882165487,132.05455848130205,0.09495230973956836,0.48182415474085005,0.5497215388640002
human_Group3_4.csv,human,591,4.925,1.421228970067489,0.9382018871477705,111.9804718968894,114.19915394416033,-18.76763352376375,0.47631228453711444,-0.25276992333350023
human_Group3_40.csv,human,585,4.875,1.0276973389759607,0.8091959860848075,145.61366958225733,141.90425698023395,0.15801384478240266,0.21232637435953083,0.14796302306600012
human_Group3_41.csv,human,587,4.891666666666667,1.2876259384978002,1.03022108620238,137.59709582044022,153.10338166895727,-30.204751409061288,0.5907802964709948,-0.3607833849380002
human_Group3_42.csv,human,588,4.9,1.1751475072477346,1.0181156249445587,138.48897666871306,150.55444347631965,-20.80083932028427,0.396945871541184,-0.002596548443000335
human_Group3_5.csv,human,591,4.925,1.6140880902455361,1.1289070366484306,102.05866844465154,113.16184539963002,-11.768155637096768,0.3326188389850567,-0.0068152056719998355
human_Group3_6.csv,human,594,4.95,1.4695683379359246,0.9231080522216484,104.56856685399728,124.74528925849256,-42.893677251013955,0.42959265004584396,0.013938233658499888
human_Group3_7.csv,human,591,4.925,1.5751812258044207,1.0971217000933158,111.26696342119426,121.31558300994915,-4.363576759679418,0.4211181429576788,-0.0025806545789999746
human_Group3_8.csv,human,592,4.933333333333334,1.3018156107056944,0.9020475808991707,108.69831955151722,121.96462092658187,-25.032558614597235,0.39269646466691793,-0.00846991928850005
human_Group3_9.csv,human,590,4.916666666666667,1.8462453491560824,1.457715152325844,94.21698367904358,107.59407689967871,-8.316858964588718,0.38985034031391425,-0.0044589245730000115
human_Group4_1.csv,human,588,4.9,1.0370794260378757,0.899440460152895,126.06000557021183,140.86957661379944,-42.00086631992424,0.358109455536341,-0.018047936267000186
human_Group4_10.csv,human,584,4.866666666666666,1.5291684113770347,1.399756214101019,102.04622961642855,91.2208628703106,11.37536795684386,0.44724267740432416,-0.031329449013000166
human_Group4_11.csv,human,600,5.0,1.340537784992951,1.2740907651826412,128.90857353326564,144.20891793754342,-37.68277795516977,0.7199142425917567,0.36415242491099964
human_Group4_12.csv,human,589,4.908333333333333,1.0359883953896634,0.9845794471173638,125.71806563420992,138.35627198802334,-17.382719962884536,0.6529253484016732,-0.3862072206349998
human_Group4_13.csv,human,594,4.95,1.3997828909802716,1.3644048379257432,121.51748305077638,114.20975882146202,21.080534070151387,0.6503175479390886,-0.19803620626250007
human_Group4_14.csv,human,592,4.933333333333334,1.4258294444797908,1.3821109713459394,127.75979173695085,125.50781184463408,14.091996153118416,0.6583586471960303,0.23472670063300027
